county,date,retailandrec,groceryandpharm,parks,transit,work,residential,confirmed_cases,deaths,new_confirmed_cases,new_deaths
Butte,2020-04-14,-33.0,-16.0,0.0,,-43.0,14.0,16,0,1.0,0.0
Butte,2020-04-15,-33.0,-7.0,-9.0,,-43.0,14.0,16,0,0.0,0.0
Butte,2020-04-16,-43.0,-5.0,-8.0,,-43.0,14.0,16,0,0.0,0.0
Butte,2020-04-17,-47.0,-7.0,-19.0,,-40.0,16.0,16,0,0.0,0.0
Butte,2020-04-18,-46.0,-2.0,-23.0,,-26.0,10.0,16,0,0.0,0.0
Butte,2020-04-19,-45.0,-4.0,2.0,,-29.0,8.0,16,0,0.0,0.0
Butte,2020-04-20,-42.0,-6.0,-15.0,,-38.0,14.0,16,0,0.0,0.0
Butte,2020-04-21,-41.0,-4.0,4.0,,-41.0,13.0,16,0,0.0,0.0
Butte,2020-04-22,-42.0,-2.0,-2.0,,-42.0,14.0,16,0,0.0,0.0
Butte,2020-04-23,-42.0,-4.0,-2.0,,-43.0,14.0,16,0,0.0,0.0
Butte,2020-04-24,-44.0,-3.0,-13.0,,-39.0,15.0,16,0,0.0,0.0
Butte,2020-04-25,-45.0,-1.0,-10.0,,-28.0,9.0,16,0,0.0,0.0
Butte,2020-04-26,-41.0,4.0,14.0,,-29.0,7.0,16,0,0.0,0.0
Butte,2020-04-27,-36.0,2.0,-4.0,,-36.0,12.0,16,0,0.0,0.0
Butte,2020-04-28,-37.0,0.0,11.0,,-40.0,5.0,16,0,0.0,0.0
Butte,2020-04-29,-37.0,1.0,1.0,,-40.0,13.0,16,0,0.0,0.0
Butte,2020-04-30,-34.0,1.0,1.0,,-40.0,13.0,16,0,0.0,0.0
Butte,2020-05-01,-34.0,9.0,-4.0,,-36.0,13.0,16,0,0.0,0.0
Butte,2020-05-02,-36.0,8.0,-17.0,,-25.0,8.0,16,0,0.0,0.0
Butte,2020-05-03,-33.0,12.0,19.0,,-25.0,6.0,16,0,0.0,0.0
Butte,2020-05-04,-29.0,7.0,2.0,,-34.0,11.0,17,0,1.0,0.0
Butte,2020-05-05,-31.0,10.0,7.0,,-37.0,11.0,18,0,1.0,0.0
Butte,2020-05-06,-34.0,4.0,-3.0,,-37.0,12.0,18,0,0.0,0.0
Butte,2020-05-07,-33.0,3.0,1.0,,-38.0,11.0,18,0,0.0,0.0
Butte,2020-05-08,-34.0,6.0,-18.0,,-35.0,12.0,18,0,0.0,0.0
Butte,2020-05-09,-33.0,21.0,-13.0,,-21.0,6.0,18,0,0.0,0.0
Butte,2020-05-10,-33.0,25.0,-1.0,,-21.0,3.0,18,0,0.0,0.0
Butte,2020-05-11,-34.0,-3.0,-38.0,,-34.0,12.0,20,0,2.0,0.0
Butte,2020-05-12,-36.0,1.0,-32.0,,-37.0,13.0,20,0,0.0,0.0
Butte,2020-05-13,-31.0,2.0,-30.0,,-36.0,12.0,20,0,0.0,0.0
Butte,2020-05-14,-31.0,-1.0,-16.0,,-37.0,12.0,22,0,2.0,0.0
Butte,2020-05-15,-32.0,4.0,-7.0,,-33.0,11.0,22,0,0.0,0.0
Butte,2020-05-16,-32.0,5.0,-16.0,,-19.0,6.0,22,0,0.0,0.0
Butte,2020-05-17,-32.0,1.0,-35.0,,-23.0,8.0,22,0,0.0,0.0
Butte,2020-05-18,-28.0,-4.0,-31.0,,-32.0,12.0,24,0,2.0,0.0
Butte,2020-05-19,-27.0,2.0,2.0,,-33.0,10.0,26,0,2.0,0.0
Butte,2020-05-20,-26.0,4.0,-4.0,,-34.0,10.0,30,0,4.0,0.0
Butte,2020-05-21,-26.0,2.0,4.0,,-34.0,9.0,31,0,1.0,0.0
Butte,2020-05-22,-29.0,5.0,-12.0,,-31.0,10.0,34,0,3.0,0.0
Butte,2020-05-23,-29.0,9.0,4.0,,-17.0,4.0,34,0,0.0,0.0
Butte,2020-05-24,-25.0,10.0,29.0,,-20.0,3.0,34,0,0.0,0.0
Butte,2020-05-25,-33.0,-2.0,22.0,,-64.0,14.0,34,0,0.0,0.0
Butte,2020-05-26,-27.0,1.0,-3.0,,-32.0,9.0,40,0,6.0,0.0
Butte,2020-05-27,-26.0,3.0,-5.0,,-32.0,10.0,40,0,0.0,0.0
Butte,2020-05-28,-26.0,2.0,-1.0,,-32.0,9.0,40,0,0.0,0.0
Butte,2020-05-29,-28.0,2.0,-16.0,,-27.0,10.0,44,0,4.0,0.0
Butte,2020-05-30,-29.0,1.0,-32.0,,-11.0,7.0,44,0,0.0,0.0
Butte,2020-05-31,-24.0,6.0,16.0,,-8.0,4.0,44,0,0.0,0.0
Butte,2020-06-01,-18.0,7.0,-5.0,,-25.0,7.0,51,1,7.0,1.0
Butte,2020-06-02,-20.0,8.0,3.0,,-29.0,8.0,51,1,0.0,0.0
Butte,2020-06-03,-19.0,11.0,-3.0,,-31.0,8.0,55,1,4.0,0.0
Butte,2020-06-04,-18.0,10.0,15.0,,-31.0,7.0,60,1,5.0,0.0
Butte,2020-06-05,-23.0,10.0,11.0,,-28.0,8.0,65,1,5.0,0.0
Butte,2020-06-06,-23.0,10.0,-8.0,,-10.0,4.0,65,1,0.0,0.0
Butte,2020-06-07,-20.0,9.0,18.0,,-9.0,3.0,65,1,0.0,0.0
Butte,2020-06-08,-18.0,7.0,-3.0,,-26.0,8.0,68,1,3.0,0.0
Butte,2020-06-09,-21.0,9.0,11.0,,-28.0,7.0,71,1,3.0,0.0
Butte,2020-06-10,-21.0,6.0,8.0,,-29.0,7.0,73,1,2.0,0.0
Butte,2020-06-11,-22.0,3.0,10.0,,-30.0,7.0,73,1,0.0,0.0
Butte,2020-06-12,-24.0,3.0,-13.0,,-28.0,8.0,74,1,1.0,0.0
Butte,2020-06-13,-25.0,5.0,-11.0,,-9.0,4.0,74,1,0.0,0.0
Butte,2020-06-14,-21.0,7.0,20.0,,-8.0,2.0,74,1,0.0,0.0
Butte,2020-06-15,-19.0,3.0,1.0,,-27.0,7.0,82,1,8.0,0.0
Butte,2020-06-16,-19.0,3.0,18.0,,-29.0,7.0,88,1,6.0,0.0
Butte,2020-06-17,-19.0,6.0,0.0,,-30.0,7.0,90,1,2.0,0.0
Butte,2020-06-18,-20.0,3.0,7.0,,-31.0,7.0,90,1,0.0,0.0
Butte,2020-06-19,-24.0,4.0,-2.0,,-28.0,7.0,94,1,4.0,0.0
Butte,2020-06-20,-25.0,11.0,1.0,,-8.0,2.0,94,1,0.0,0.0
Butte,2020-06-21,-23.0,13.0,14.0,,-6.0,0.0,94,1,0.0,0.0
Butte,2020-06-22,-21.0,1.0,0.0,,-29.0,7.0,111,1,17.0,0.0
Butte,2020-06-23,-22.0,2.0,12.0,,-31.0,7.0,119,1,8.0,0.0
Butte,2020-06-24,-22.0,3.0,-1.0,,-30.0,7.0,127,1,8.0,0.0
Butte,2020-06-25,-23.0,0.0,2.0,,-31.0,7.0,133,2,6.0,1.0
Butte,2020-06-26,-28.0,0.0,-7.0,,-29.0,9.0,143,2,10.0,0.0
Butte,2020-06-27,-27.0,6.0,11.0,,-10.0,3.0,143,2,0.0,0.0
Butte,2020-06-28,-22.0,5.0,30.0,,-7.0,1.0,143,2,0.0,0.0
Butte,2020-06-29,-17.0,1.0,27.0,,-27.0,7.0,168,2,25.0,0.0
Butte,2020-06-30,-18.0,3.0,48.0,,-30.0,7.0,175,2,7.0,0.0
Butte,2020-07-01,-15.0,7.0,33.0,,-31.0,7.0,189,2,14.0,0.0
Butte,2020-07-02,-12.0,10.0,41.0,,-33.0,6.0,206,3,17.0,1.0
Butte,2020-07-03,-22.0,11.0,42.0,,-48.0,10.0,206,3,0.0,0.0
Butte,2020-07-04,-42.0,2.0,50.0,,-22.0,3.0,206,3,0.0,0.0
Butte,2020-07-05,-27.0,-4.0,36.0,,-16.0,1.0,206,3,0.0,0.0
Butte,2020-07-06,-18.0,1.0,33.0,,-31.0,7.0,268,3,62.0,0.0
Butte,2020-07-07,-20.0,1.0,41.0,,-32.0,7.0,275,3,7.0,0.0
Butte,2020-07-08,-22.0,3.0,31.0,,-32.0,8.0,295,4,20.0,1.0
Butte,2020-07-09,-21.0,-1.0,29.0,,-32.0,7.0,319,4,24.0,0.0
Butte,2020-07-10,-26.0,0.0,22.0,,-30.0,8.0,338,4,19.0,0.0
Butte,2020-07-11,-28.0,3.0,27.0,,-9.0,3.0,338,4,0.0,0.0
Butte,2020-07-12,-24.0,2.0,42.0,,-12.0,2.0,338,4,0.0,0.0
Butte,2020-07-13,-19.0,-1.0,25.0,,-29.0,7.0,376,4,38.0,0.0
Butte,2020-07-14,-20.0,1.0,46.0,,-33.0,7.0,416,4,40.0,0.0
Butte,2020-07-15,-18.0,2.0,31.0,,-33.0,8.0,437,4,21.0,0.0
Butte,2020-07-16,-19.0,-2.0,37.0,,-33.0,8.0,487,4,50.0,0.0
Butte,2020-07-17,-24.0,-2.0,32.0,,-30.0,8.0,522,4,35.0,0.0
Calaveras,2020-02-20,8.0,20.0,,,2.0,-1.0,0,0,0.0,0.0
Calaveras,2020-02-21,6.0,18.0,,,7.0,-1.0,0,0,0.0,0.0
Calaveras,2020-02-26,5.0,18.0,,,0.0,-1.0,0,0,0.0,0.0
Calaveras,2020-02-28,6.0,18.0,,,3.0,-1.0,0,0,0.0,0.0
Calaveras,2020-02-29,3.0,6.0,18.0,,-1.0,,0,0,0.0,0.0
Calaveras,2020-03-01,8.0,21.0,2.0,,3.0,,0,0,0.0,0.0
Calaveras,2020-03-02,-1.0,12.0,,,-2.0,1.0,0,0,0.0,0.0
Calaveras,2020-03-03,11.0,26.0,,,5.0,-2.0,0,0,0.0,0.0
Calaveras,2020-03-04,6.0,23.0,,,3.0,-1.0,0,0,0.0,0.0
Calaveras,2020-03-05,7.0,22.0,,,0.0,-1.0,0,0,0.0,0.0
Calaveras,2020-03-06,6.0,11.0,,,3.0,0.0,0,0,0.0,0.0
Calaveras,2020-03-07,-12.0,-2.0,-40.0,,-7.0,,0,0,0.0,0.0
Calaveras,2020-03-08,5.0,12.0,15.0,,-1.0,,0,0,0.0,0.0
Calaveras,2020-03-09,1.0,9.0,,,6.0,1.0,0,0,0.0,0.0
Calaveras,2020-03-10,5.0,25.0,,,3.0,0.0,2,0,2.0,0.0
Calaveras,2020-03-11,0.0,13.0,,,0.0,0.0,2,0,0.0,0.0
Calaveras,2020-03-12,8.0,32.0,,,-2.0,0.0,2,0,0.0,0.0
Calaveras,2020-03-13,1.0,35.0,,,0.0,1.0,2,0,0.0,0.0
Calaveras,2020-03-14,-21.0,16.0,-52.0,,-6.0,,2,0,0.0,0.0
Calaveras,2020-03-15,-15.0,25.0,-53.0,,-13.0,,2,0,0.0,0.0
Calaveras,2020-03-16,-19.0,4.0,,,-26.0,9.0,2,0,0.0,0.0
Calaveras,2020-03-17,-14.0,33.0,,,-24.0,7.0,2,0,0.0,0.0
Calaveras,2020-03-18,-16.0,22.0,,,-28.0,9.0,2,0,0.0,0.0
Calaveras,2020-03-19,-16.0,18.0,,,-27.0,10.0,2,0,0.0,0.0
Calaveras,2020-03-20,-27.0,10.0,,,-32.0,,2,0,0.0,0.0
Calaveras,2020-03-21,-42.0,-9.0,-25.0,,-34.0,,2,0,0.0,0.0
Calaveras,2020-03-22,-33.0,9.0,4.0,,-37.0,,2,0,0.0,0.0
Calaveras,2020-03-23,-34.0,-12.0,,,-37.0,,2,0,0.0,0.0
Calaveras,2020-03-24,-38.0,-7.0,,,-39.0,,2,0,0.0,0.0
Calaveras,2020-03-25,-36.0,-10.0,,,-41.0,,2,0,0.0,0.0
Calaveras,2020-03-26,-35.0,-2.0,,,-40.0,,3,0,1.0,0.0
Calaveras,2020-03-27,-37.0,-1.0,,,-38.0,,3,0,0.0,0.0
Calaveras,2020-03-28,-49.0,-20.0,-60.0,,-40.0,,3,0,0.0,0.0
Calaveras,2020-03-29,-42.0,-12.0,-28.0,,-39.0,,3,0,0.0,0.0
Calaveras,2020-03-30,-31.0,-12.0,,,-38.0,,3,0,0.0,0.0
Calaveras,2020-03-31,-28.0,4.0,,,-39.0,,3,0,0.0,0.0
Calaveras,2020-04-01,-28.0,8.0,,,-42.0,,3,0,0.0,0.0
Calaveras,2020-04-02,-29.0,0.0,,,-41.0,,3,0,0.0,0.0
Calaveras,2020-04-03,-32.0,-9.0,,,-38.0,,4,0,1.0,0.0
Calaveras,2020-04-04,-50.0,-17.0,-75.0,,-38.0,,4,0,0.0,0.0
Calaveras,2020-04-05,-56.0,-18.0,,,-45.0,,4,0,0.0,0.0
Calaveras,2020-04-06,,,,,-43.0,,5,0,1.0,0.0
Calaveras,2020-04-07,,,,,-40.0,,5,0,0.0,0.0
Calaveras,2020-04-08,,,,,-43.0,,5,0,0.0,0.0
Calaveras,2020-04-09,,,,,-43.0,,8,0,3.0,0.0
Calaveras,2020-04-10,-33.0,,,,-41.0,,8,0,0.0,0.0
Calaveras,2020-04-11,-41.0,,-54.0,,-34.0,,8,0,0.0,0.0
Calaveras,2020-04-12,-57.0,,-36.0,,-46.0,,8,0,0.0,0.0
Calaveras,2020-04-13,-28.0,,,,-38.0,,9,0,1.0,0.0
Calaveras,2020-04-14,-29.0,,,,-35.0,,9,0,0.0,0.0
Calaveras,2020-04-15,-32.0,,,,-37.0,,11,0,2.0,0.0
Calaveras,2020-04-16,-50.0,,,,-37.0,,11,0,0.0,0.0
Calaveras,2020-04-17,-56.0,-2.0,,,-37.0,,12,0,1.0,0.0
Calaveras,2020-04-18,-59.0,-1.0,-50.0,,-35.0,,12,0,0.0,0.0
Calaveras,2020-04-19,-55.0,,-1.0,,-39.0,,12,0,0.0,0.0
Calaveras,2020-04-20,-51.0,,,,-37.0,,12,0,0.0,0.0
Calaveras,2020-04-21,-50.0,,,,-37.0,,12,0,0.0,0.0
Calaveras,2020-04-22,-49.0,,,,-38.0,,12,0,0.0,0.0
Calaveras,2020-04-23,-48.0,,,,-39.0,,13,0,1.0,0.0
Calaveras,2020-04-24,-52.0,3.0,,,-34.0,,13,0,0.0,0.0
Calaveras,2020-04-25,-54.0,7.0,-30.0,,-35.0,,13,0,0.0,0.0
Calaveras,2020-04-26,-47.0,,7.0,,-37.0,,13,0,0.0,0.0
Calaveras,2020-04-27,-46.0,,,,-36.0,,13,0,0.0,0.0
Calaveras,2020-04-28,-46.0,,,,-37.0,,13,0,0.0,0.0
Calaveras,2020-04-29,-48.0,,,,-37.0,,13,0,0.0,0.0
Calaveras,2020-04-30,-44.0,,,,-38.0,,13,0,0.0,0.0
Calaveras,2020-05-01,-45.0,16.0,,,-33.0,,13,0,0.0,0.0
Calaveras,2020-05-02,-49.0,10.0,-18.0,,-27.0,,13,0,0.0,0.0
Calaveras,2020-05-03,-42.0,,15.0,,-33.0,,13,0,0.0,0.0
Calaveras,2020-05-04,-42.0,,,,-33.0,,13,0,0.0,0.0
Calaveras,2020-05-05,-41.0,,,,-31.0,9.0,13,0,0.0,0.0
Calaveras,2020-05-06,-42.0,,,,-35.0,11.0,13,0,0.0,0.0
Calaveras,2020-05-07,-40.0,,,,-34.0,11.0,13,0,0.0,0.0
Calaveras,2020-05-08,-44.0,,,,-32.0,,13,0,0.0,0.0
Calaveras,2020-05-09,-46.0,,12.0,,-24.0,,13,0,0.0,0.0
Calaveras,2020-05-10,-40.0,,,,-26.0,,13,0,0.0,0.0
Calaveras,2020-05-11,-41.0,,,,-30.0,,13,0,0.0,0.0
Calaveras,2020-05-12,-45.0,,,,-31.0,9.0,13,0,0.0,0.0
Calaveras,2020-05-13,-39.0,,,,-31.0,10.0,13,0,0.0,0.0
Calaveras,2020-05-14,-39.0,16.0,,,-33.0,10.0,13,0,0.0,0.0
Calaveras,2020-05-15,-40.0,15.0,,,-28.0,,13,0,0.0,0.0
Calaveras,2020-05-16,-39.0,,44.0,,-22.0,,13,0,0.0,0.0
Calaveras,2020-05-17,-43.0,,-14.0,,-33.0,,13,0,0.0,0.0
Calaveras,2020-05-18,-48.0,6.0,,,-32.0,,13,0,0.0,0.0
Calaveras,2020-05-19,-40.0,19.0,,,-29.0,10.0,13,0,0.0,0.0
Calaveras,2020-05-20,-34.0,24.0,,,-30.0,9.0,13,0,0.0,0.0
Calaveras,2020-05-21,-31.0,30.0,,,-30.0,9.0,13,0,0.0,0.0
Calaveras,2020-05-22,-32.0,30.0,,,-27.0,,13,0,0.0,0.0
Calaveras,2020-05-23,-31.0,,123.0,,-19.0,,13,0,0.0,0.0
Calaveras,2020-05-24,-14.0,,,,-24.0,,13,0,0.0,0.0
Calaveras,2020-05-25,-26.0,22.0,,,-64.0,,13,0,0.0,0.0
Calaveras,2020-05-26,-36.0,28.0,,,-27.0,7.0,15,0,2.0,0.0
Calaveras,2020-05-27,-35.0,22.0,,,-26.0,8.0,15,0,0.0,0.0
Calaveras,2020-05-28,-34.0,28.0,,,-28.0,8.0,15,0,0.0,0.0
Calaveras,2020-05-29,-33.0,21.0,,,-23.0,8.0,15,0,0.0,0.0
Calaveras,2020-05-30,-42.0,,25.0,,-14.0,,15,0,0.0,0.0
Calaveras,2020-05-31,-29.0,,,,-18.0,,15,0,0.0,0.0
Calaveras,2020-06-01,-32.0,16.0,,,-21.0,7.0,15,0,0.0,0.0
Calaveras,2020-06-02,-30.0,28.0,,,-22.0,7.0,15,0,0.0,0.0
Calaveras,2020-06-03,-31.0,30.0,,,-23.0,7.0,15,0,0.0,0.0
Calaveras,2020-06-04,-31.0,37.0,,,-26.0,7.0,16,0,1.0,0.0
Calaveras,2020-06-05,-31.0,24.0,,,-23.0,8.0,19,0,3.0,0.0
Calaveras,2020-06-06,-27.0,,108.0,,-14.0,,19,0,0.0,0.0
Calaveras,2020-06-07,-16.0,,,,-16.0,,19,0,0.0,0.0
Calaveras,2020-06-08,-30.0,15.0,,,-23.0,6.0,19,0,0.0,0.0
Calaveras,2020-06-09,-30.0,25.0,,,-20.0,5.0,21,0,2.0,0.0
Calaveras,2020-06-10,-27.0,27.0,,,-23.0,6.0,21,0,0.0,0.0
Calaveras,2020-06-11,-29.0,27.0,,,-22.0,7.0,25,0,4.0,0.0
Calaveras,2020-06-12,-25.0,23.0,,,-18.0,7.0,26,0,1.0,0.0
Calaveras,2020-06-13,-27.0,,133.0,,-9.0,,26,0,0.0,0.0
Calaveras,2020-06-14,-11.0,,,,-10.0,,26,0,0.0,0.0
Calaveras,2020-06-15,-26.0,16.0,,,-22.0,6.0,26,0,0.0,0.0
Calaveras,2020-06-16,-28.0,26.0,,,-21.0,4.0,26,0,0.0,0.0
Calaveras,2020-06-17,-27.0,27.0,,,-23.0,5.0,26,0,0.0,0.0
Calaveras,2020-06-18,-25.0,30.0,,,-25.0,5.0,26,0,0.0,0.0
Calaveras,2020-06-19,-27.0,29.0,,,-22.0,5.0,28,0,2.0,0.0
Calaveras,2020-06-20,-28.0,,,,-2.0,,28,0,0.0,0.0
Calaveras,2020-06-21,-19.0,,,,-8.0,,28,0,0.0,0.0
Calaveras,2020-06-22,-29.0,17.0,,,-25.0,6.0,28,0,0.0,0.0
Calaveras,2020-06-23,-32.0,21.0,,,-26.0,6.0,29,0,1.0,0.0
Calaveras,2020-06-24,-28.0,31.0,,,-25.0,6.0,29,0,0.0,0.0
Calaveras,2020-06-25,-25.0,31.0,,,-25.0,6.0,29,0,0.0,0.0
Calaveras,2020-06-26,-29.0,29.0,,,-23.0,7.0,32,0,3.0,0.0
Calaveras,2020-06-27,-29.0,,,,-10.0,,32,0,0.0,0.0
Calaveras,2020-06-28,-14.0,,,,-7.0,,32,0,0.0,0.0
Calaveras,2020-06-29,-23.0,13.0,,,-23.0,6.0,32,0,0.0,0.0
Calaveras,2020-06-30,-27.0,27.0,,,-20.0,5.0,40,0,8.0,0.0
Calaveras,2020-07-01,-20.0,43.0,,,-24.0,5.0,40,0,0.0,0.0
Calaveras,2020-07-02,-11.0,55.0,,,-29.0,5.0,53,0,13.0,0.0
Calaveras,2020-07-03,-9.0,,,,-42.0,,53,0,0.0,0.0
Calaveras,2020-07-04,-37.0,,,,-16.0,,53,0,0.0,0.0
Calaveras,2020-07-05,-9.0,,,,-12.0,,53,0,0.0,0.0
Calaveras,2020-07-06,-18.0,23.0,,,-27.0,7.0,53,0,0.0,0.0
Calaveras,2020-07-07,-27.0,30.0,,,-24.0,5.0,61,0,8.0,0.0
Calaveras,2020-07-08,-25.0,29.0,,,-25.0,7.0,61,0,0.0,0.0
Calaveras,2020-07-09,-24.0,34.0,,,-27.0,7.0,61,0,0.0,0.0
Calaveras,2020-07-10,-26.0,31.0,,,-23.0,8.0,67,0,6.0,0.0
Calaveras,2020-07-11,-28.0,,,,-12.0,,67,0,0.0,0.0
Calaveras,2020-07-12,-17.0,,,,-7.0,,67,0,0.0,0.0
Calaveras,2020-07-13,-26.0,22.0,,,-26.0,5.0,67,0,0.0,0.0
Calaveras,2020-07-14,-31.0,32.0,,,-26.0,6.0,75,0,8.0,0.0
Calaveras,2020-07-15,-33.0,29.0,,,-26.0,7.0,75,0,0.0,0.0
Calaveras,2020-07-16,-26.0,30.0,,,-25.0,8.0,75,0,0.0,0.0
Calaveras,2020-07-17,-27.0,31.0,,,-23.0,8.0,87,0,12.0,0.0
Colusa,2020-03-27,-44.0,-20.0,,-23.0,-33.0,,1,0,,
Colusa,2020-03-28,-39.0,-17.0,,-26.0,-25.0,,1,0,0.0,0.0
Colusa,2020-03-29,-37.0,-1.0,,-32.0,-37.0,,1,0,0.0,0.0
Colusa,2020-03-30,-33.0,-15.0,,-24.0,-37.0,,1,0,0.0,0.0
Colusa,2020-03-31,-40.0,4.0,,-9.0,-40.0,,1,0,0.0,0.0
Colusa,2020-04-01,-28.0,2.0,,-13.0,-37.0,,1,0,0.0,0.0
Colusa,2020-04-02,-28.0,4.0,,-29.0,-39.0,,1,0,0.0,0.0
Colusa,2020-04-03,-31.0,-6.0,,-21.0,-38.0,,2,0,1.0,0.0
Colusa,2020-04-04,-41.0,-10.0,,-39.0,-25.0,,2,0,0.0,0.0
Colusa,2020-04-05,-46.0,-6.0,,-42.0,-39.0,,2,0,0.0,0.0
Colusa,2020-04-06,,,,-26.0,-37.0,,3,0,1.0,0.0
Colusa,2020-04-07,,,,-15.0,-38.0,,3,0,0.0,0.0
Colusa,2020-04-08,,,,-7.0,-42.0,,3,0,0.0,0.0
Colusa,2020-04-09,,,,-25.0,-35.0,,3,0,0.0,0.0
Colusa,2020-04-10,,,,-28.0,-44.0,,3,0,0.0,0.0
Colusa,2020-04-11,,,,-38.0,-30.0,,3,0,0.0,0.0
Colusa,2020-04-12,,,,-42.0,-44.0,,3,0,0.0,0.0
Colusa,2020-04-13,,,,-31.0,-34.0,,3,0,0.0,0.0
Colusa,2020-04-14,,,,-9.0,-34.0,,3,0,0.0,0.0
Colusa,2020-04-15,,,,-22.0,-38.0,,3,0,0.0,0.0
Colusa,2020-04-16,,,,-26.0,-36.0,,3,0,0.0,0.0
Colusa,2020-04-17,,,,-34.0,-38.0,,3,0,0.0,0.0
Colusa,2020-04-18,,,,-40.0,-21.0,,3,0,0.0,0.0
Colusa,2020-04-19,,,,-39.0,-23.0,,3,0,0.0,0.0
Colusa,2020-04-20,,,,-28.0,-35.0,,3,0,0.0,0.0
Colusa,2020-04-21,,,,-28.0,-35.0,,3,0,0.0,0.0
Colusa,2020-04-22,,,,-30.0,-38.0,,3,0,0.0,0.0
Colusa,2020-04-23,,,,-34.0,-37.0,,3,0,0.0,0.0
Colusa,2020-04-24,,,,-33.0,-35.0,,3,0,0.0,0.0
Colusa,2020-04-25,,,,-36.0,-19.0,,3,0,0.0,0.0
Colusa,2020-04-26,,,,-34.0,-23.0,,3,0,0.0,0.0
Colusa,2020-04-27,,,,-24.0,-35.0,,3,0,0.0,0.0
Colusa,2020-04-28,,,,-25.0,-32.0,,3,0,0.0,0.0
Colusa,2020-04-29,,,,-32.0,-36.0,,3,0,0.0,0.0
Colusa,2020-04-30,,,,-28.0,-37.0,,3,0,0.0,0.0
Colusa,2020-05-01,,,,-26.0,-34.0,,3,0,0.0,0.0
Colusa,2020-05-02,,,,-39.0,-18.0,,3,0,0.0,0.0
Colusa,2020-05-03,,,,-33.0,-17.0,,3,0,0.0,0.0
Colusa,2020-05-04,,,,-37.0,-31.0,,3,0,0.0,0.0
Colusa,2020-05-05,,,,-24.0,-35.0,,3,0,0.0,0.0
Colusa,2020-05-06,,,,-28.0,-35.0,,3,0,0.0,0.0
Colusa,2020-05-07,,,,-25.0,-34.0,,3,0,0.0,0.0
Colusa,2020-05-08,,,,-25.0,-33.0,,3,0,0.0,0.0
Colusa,2020-05-09,,,,-30.0,-9.0,,3,0,0.0,0.0
Colusa,2020-05-10,,,,-31.0,-18.0,,3,0,0.0,0.0
Colusa,2020-05-11,,,,-25.0,-32.0,,3,0,0.0,0.0
Colusa,2020-05-12,,,,-24.0,-28.0,,3,0,0.0,0.0
Colusa,2020-05-13,,,,-20.0,-35.0,,3,0,0.0,0.0
Colusa,2020-05-14,-40.0,,,-24.0,-30.0,,3,0,0.0,0.0
Colusa,2020-05-15,-37.0,,,-17.0,-27.0,,3,0,0.0,0.0
Colusa,2020-05-16,-32.0,,,-28.0,-12.0,,3,0,0.0,0.0
Colusa,2020-05-17,-29.0,,,-22.0,-20.0,,3,0,0.0,0.0
Colusa,2020-05-18,,,,-21.0,-26.0,,3,0,0.0,0.0
Colusa,2020-05-19,,,,-17.0,-27.0,,3,0,0.0,0.0
Colusa,2020-05-20,-34.0,,,-15.0,-28.0,,4,0,1.0,0.0
Colusa,2020-05-21,-29.0,,,-12.0,-29.0,,4,0,0.0,0.0
Colusa,2020-05-22,-19.0,,,-6.0,-29.0,,5,0,1.0,0.0
Colusa,2020-05-23,-21.0,,,-15.0,-19.0,,5,0,0.0,0.0
Colusa,2020-05-24,-20.0,,,-15.0,-17.0,,5,0,0.0,0.0
Colusa,2020-05-25,-26.0,,,-5.0,-62.0,,5,0,0.0,0.0
Colusa,2020-05-26,-30.0,,,-16.0,-25.0,,5,0,0.0,0.0
Colusa,2020-05-27,-34.0,,,-15.0,-27.0,,5,0,0.0,0.0
Colusa,2020-05-28,-29.0,,,-10.0,-26.0,,5,0,0.0,0.0
Colusa,2020-05-29,-30.0,,,-25.0,-21.0,,5,0,0.0,0.0
Colusa,2020-05-30,-30.0,,,-31.0,-10.0,,5,0,0.0,0.0
Colusa,2020-05-31,-18.0,,,-11.0,-9.0,,5,0,0.0,0.0
Colusa,2020-06-01,-28.0,,,-7.0,-21.0,,7,0,2.0,0.0
Colusa,2020-06-02,-30.0,,,-10.0,-24.0,,7,0,0.0,0.0
Colusa,2020-06-03,-27.0,,,-16.0,-30.0,,7,0,0.0,0.0
Colusa,2020-06-04,-31.0,,,-11.0,-27.0,,7,0,0.0,0.0
Colusa,2020-06-05,-26.0,,,-15.0,-25.0,,7,0,0.0,0.0
Colusa,2020-06-06,-19.0,,,-18.0,-3.0,,7,0,0.0,0.0
Colusa,2020-06-07,-1.0,,,-7.0,-16.0,,7,0,0.0,0.0
Colusa,2020-06-08,-18.0,,,-9.0,-25.0,,7,0,0.0,0.0
Colusa,2020-06-09,-29.0,,,-17.0,-26.0,,7,0,0.0,0.0
Colusa,2020-06-10,-25.0,,,-14.0,-28.0,,7,0,0.0,0.0
Colusa,2020-06-11,-27.0,,,-16.0,-27.0,,7,0,0.0,0.0
Colusa,2020-06-12,-24.0,,,-7.0,-28.0,,7,0,0.0,0.0
Colusa,2020-06-13,-16.0,,,-19.0,0.0,,7,0,0.0,0.0
Colusa,2020-06-14,-8.0,,,1.0,-13.0,,7,0,0.0,0.0
Colusa,2020-06-15,-19.0,,,-6.0,-24.0,,7,0,0.0,0.0
Colusa,2020-06-16,-25.0,,,-13.0,-21.0,,7,0,0.0,0.0
